DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MÊS,ANO
2009-08-30,2009-09-05,NORTE,AMAPA,GASOLINA COMUM,14,R$/l,2.646,0.017,2.62,2.67,0.431,0.006,2.215,0.015,2.1908,2.2385,0.007,8,2009
2009-08-30,2009-09-05,NORTE,AMAZONAS,GASOLINA COMUM,55,R$/l,2.61,0.057,2.4,2.649,0.449,0.022,2.161,0.052,2.01,2.3086,0.024,8,2009
2009-08-30,2009-09-05,NORTE,PARA,GASOLINA COMUM,39,R$/l,2.718,0.046,2.65,2.799,0.353,0.017,2.365,0.026,2.2778,2.3913,0.011,8,2009
2009-08-30,2009-09-05,NORTE,RONDONIA,GASOLINA COMUM,37,R$/l,2.518,0.115,2.34,2.69,0.277,0.046,2.241,0.015,2.2118,2.2575,0.007,8,2009
2009-08-30,2009-09-05,NORTE,RORAIMA,GASOLINA COMUM,21,R$/l,2.686,0.009,2.68,2.7,0.432,0.003,2.254,0.098,2.11,2.3829,0.043,8,2009
2009-08-30,2009-09-05,NORTE,TOCANTINS,GASOLINA COMUM,24,R$/l,2.747,0.006,2.73,2.76,0.564,0.002,2.183,0.081,2.1291,2.45,0.037,8,2009
2009-08-30,2009-09-05,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,19,R$/l,2.566,0.037,2.49,2.59,0.339,0.0139999999999999,2.227,0.044,2.17,2.2904,0.02,8,2009
2009-08-30,2009-09-05,SUDESTE,MINAS GERAIS,GASOLINA COMUM,207,R$/l,2.358,0.136999999999999,2.119,2.65,0.246,0.0579999999999999,2.112,0.045,2.05,2.251,0.021,8,2009
2009-08-30,2009-09-05,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,339,R$/l,2.531,0.119,2.29,2.854,0.261,0.047,2.27,0.051,2.1837,2.7341,0.022,8,2009
2009-08-30,2009-09-05,SUDESTE,SAO PAULO,GASOLINA COMUM,720,R$/l,2.353,0.098,2.043,2.799,0.294,0.042,2.059,0.061,1.845,2.348,0.03,8,2009
2009-08-30,2009-09-05,SUL,PARANA,GASOLINA COMUM,134,R$/l,2.436,0.102,2.25,2.699,0.25,0.042,2.186,0.052,2.1,2.3534,0.024,8,2009
2009-08-30,2009-09-05,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,129,R$/l,2.509,0.09,2.35,2.779,0.33,0.036,2.179,0.07,1.8278,2.499,0.032,8,2009
2009-08-30,2009-09-05,SUL,SANTA CATARINA,GASOLINA COMUM,95,R$/l,2.503,0.04,2.41,2.599,0.342,0.016,2.161,0.079,2.04,2.4648,0.037,8,2009
2009-09-06,2009-09-12,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,23,R$/l,2.667,0.004,2.66,2.67,0.438,0.001,2.229,0.036,2.1219,2.2612,0.016,9,2009
2009-09-06,2009-09-12,CENTRO OESTE,GOIAS,GASOLINA COMUM,59,R$/l,2.567,0.059,2.45,2.97,0.34,0.023,2.227,0.046,2.14,2.317,0.021,9,2009
2009-09-06,2009-09-12,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,38,R$/l,2.594,0.0409999999999999,2.55,2.71,0.304,0.016,2.29,0.028,2.24,2.3223,0.012,9,2009
2009-09-06,2009-09-12,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,42,R$/l,2.567,0.093,2.38,2.699,0.321,0.036,2.246,0.028,2.19,2.3068,0.012,9,2009
2009-09-06,2009-09-12,NORDESTE,ALAGOAS,GASOLINA COMUM,39,R$/l,2.733,0.075,2.56,2.798,0.505,0.027,2.228,0.035,2.1429,2.2969,0.016,9,2009
2009-09-06,2009-09-12,NORDESTE,BAHIA,GASOLINA COMUM,98,R$/l,2.67,0.034,2.55,2.75,0.433,0.013,2.237,0.077,2.0819,2.5511,0.034,9,2009
2009-09-06,2009-09-12,NORDESTE,CEARA,GASOLINA COMUM,97,R$/l,2.544,0.0819999999999999,2.47,2.799,0.331,0.032,2.213,0.048,2.1379,2.5,0.022,9,2009
2009-09-06,2009-09-12,NORDESTE,MARANHAO,GASOLINA COMUM,29,R$/l,2.574,0.077,2.48,2.839,0.375,0.03,2.199,0.028,2.15,2.2504,0.013,9,2009
2009-09-06,2009-09-12,NORDESTE,PARAIBA,GASOLINA COMUM,59,R$/l,2.402,0.0559999999999999,2.299,2.599,0.28,0.023,2.122,0.035,2.03,2.2309,0.016,9,2009
2009-09-06,2009-09-12,NORDESTE,PERNAMBUCO,GASOLINA COMUM,98,R$/l,2.574,0.04,2.43,2.869,0.397,0.016,2.177,0.04,2.0909,2.289,0.018,9,2009
2009-09-06,2009-09-12,NORDESTE,PIAUI,GASOLINA COMUM,40,R$/l,2.463,0.06,2.37,2.75,0.303,0.024,2.16,0.032,2.1061,2.2136,0.015,9,2009
2009-09-06,2009-09-12,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,54,R$/l,2.501,0.079,2.35,2.59,0.341,0.032,2.16,0.036,2.065,2.2146,0.017,9,2009
2009-09-06,2009-09-12,NORDESTE,SERGIPE,GASOLINA COMUM,18,R$/l,2.564,0.06,2.439,2.669,0.32,0.023,2.244,0.055,2.1768,2.3267,0.025,9,2009
2009-09-06,2009-09-12,NORTE,ACRE,GASOLINA COMUM,39,R$/l,2.886,0.128,2.12,2.93,0.52,0.044,2.366,0.063,2.3057,2.4318,0.027,9,2009
2009-09-06,2009-09-12,NORTE,AMAPA,GASOLINA COMUM,16,R$/l,2.666,0.022,2.63,2.696,0.452,0.008,2.214,0.017,2.1948,2.249,0.008,9,2009
2009-09-06,2009-09-12,NORTE,AMAZONAS,GASOLINA COMUM,51,R$/l,2.604,0.061,2.39,2.65,0.419,0.023,2.185,0.048,2.0601,2.3086,0.022,9,2009
2009-09-06,2009-09-12,NORTE,PARA,GASOLINA COMUM,34,R$/l,2.744,0.059,2.65,2.95,0.368,0.022,2.376,0.02,2.35,2.4318,0.008,9,2009
2009-09-06,2009-09-12,NORTE,RONDONIA,GASOLINA COMUM,15,R$/l,2.472,0.126,2.29,2.65,0.244,0.051,2.228,0.018,2.2118,2.245,0.008,9,2009
2009-09-06,2009-09-12,NORTE,RORAIMA,GASOLINA COMUM,45,R$/l,2.688,0.022,2.6,2.79,0.406,0.008,2.282,0.098,2.11,2.4233,0.043,9,2009
2009-09-06,2009-09-12,NORTE,TOCANTINS,GASOLINA COMUM,24,R$/l,2.744,0.025,2.64,2.79,0.572,0.009,2.172,0.044,2.1191,2.2909,0.02,9,2009
2009-09-06,2009-09-12,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,19,R$/l,2.562,0.04,2.49,2.59,0.389,0.016,2.173,0.0,2.1733,2.1733,0.0,9,2009
2009-09-06,2009-09-12,SUDESTE,MINAS GERAIS,GASOLINA COMUM,255,R$/l,2.364,0.131,2.187,2.658,0.24,0.055,2.124,0.051,2.05,2.51,0.024,9,2009
2009-09-06,2009-09-12,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,499,R$/l,2.53,0.103,2.299,2.899,0.261,0.0409999999999999,2.269,0.045,2.1215,2.4103,0.02,9,2009
2009-09-06,2009-09-12,SUDESTE,SAO PAULO,GASOLINA COMUM,761,R$/l,2.36,0.098,2.099,2.799,0.293,0.042,2.067,0.059,1.836,2.266,0.029,9,2009
2009-09-06,2009-09-12,SUL,PARANA,GASOLINA COMUM,143,R$/l,2.479,0.073,2.299,2.68,0.263,0.0289999999999999,2.216,0.036,2.11,2.2893,0.016,9,2009
2009-09-06,2009-09-12,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,149,R$/l,2.5,0.085,2.3,2.779,0.327,0.034,2.173,0.066,2.0689,2.57,0.03,9,2009
2009-09-06,2009-09-12,SUL,SANTA CATARINA,GASOLINA COMUM,92,R$/l,2.489,0.047,2.389,2.599,0.328,0.019,2.161,0.071,2.04,2.45,0.033,9,2009
2009-09-13,2009-09-19,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,80,R$/l,2.667,0.015,2.61,2.769,0.459,0.006,2.208,0.048,2.1005,2.2827,0.022,9,2009
2009-09-13,2009-09-19,CENTRO OESTE,GOIAS,GASOLINA COMUM,142,R$/l,2.562,0.08,2.299,2.97,0.341,0.031,2.221,0.051,2.14,2.449,0.023,9,2009
2009-09-13,2009-09-19,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,54,R$/l,2.623,0.145,2.55,2.994,0.339,0.055,2.284,0.078,2.21,2.4779,0.034,9,2009
2009-09-13,2009-09-19,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,80,R$/l,2.591,0.168999999999999,2.35,2.889,0.318,0.065,2.273,0.065,2.202,2.4488,0.029,9,2009
2009-09-13,2009-09-19,NORDESTE,ALAGOAS,GASOLINA COMUM,52,R$/l,2.735,0.065,2.55,2.79,0.511,0.024,2.224,0.088,2.149,2.7066,0.04,9,2009
2009-09-13,2009-09-19,NORDESTE,BAHIA,GASOLINA COMUM,174,R$/l,2.664,0.0819999999999999,2.174,2.954,0.412,0.031,2.252,0.07,2.13,2.4635,0.031,9,2009
2009-09-13,2009-09-19,NORDESTE,CEARA,GASOLINA COMUM,144,R$/l,2.556,0.102,2.38,2.799,0.338,0.04,2.218,0.051,2.025,2.4,0.023,9,2009
2009-09-13,2009-09-19,NORDESTE,MARANHAO,GASOLINA COMUM,29,R$/l,2.571,0.076,2.48,2.839,0.372,0.03,2.199,0.012,2.1847,2.2123,0.005,9,2009
2009-09-13,2009-09-19,NORDESTE,PARAIBA,GASOLINA COMUM,83,R$/l,2.401,0.07,2.25,2.59,0.267,0.0289999999999999,2.134,0.034,2.063,2.2118,0.016,9,2009
2009-09-13,2009-09-19,NORDESTE,PERNAMBUCO,GASOLINA COMUM,241,R$/l,2.59,0.136,2.19,2.95,0.4,0.053,2.19,0.07,2.0874,2.4721,0.032,9,2009
2009-09-13,2009-09-19,NORDESTE,PIAUI,GASOLINA COMUM,54,R$/l,2.463,0.061,2.35,2.6,0.292,0.025,2.171,0.031,2.12,2.2208,0.014,9,2009
2009-09-13,2009-09-19,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,80,R$/l,2.5,0.119,2.32,2.699,0.359,0.048,2.141,0.043,2.0593,2.2476,0.02,9,2009
2009-09-13,2009-09-19,NORDESTE,SERGIPE,GASOLINA COMUM,32,R$/l,2.592,0.08,2.439,2.699,0.342,0.031,2.25,0.056,2.0875,2.3429,0.025,9,2009
2009-09-13,2009-09-19,NORTE,ACRE,GASOLINA COMUM,26,R$/l,2.911,0.02,2.87,2.933,0.514,0.0069999999999999,2.397,0.047,2.3243,2.4641,0.02,9,2009
2009-09-13,2009-09-19,NORTE,AMAPA,GASOLINA COMUM,13,R$/l,2.669,0.031,2.63,2.74,0.401,0.012,2.268,0.163,2.1908,2.7272,0.072,9,2009
2009-09-13,2009-09-19,NORTE,AMAZONAS,GASOLINA COMUM,112,R$/l,2.601,0.146,2.19,3.0,0.418,0.0559999999999999,2.183,0.081,1.744,2.38,0.037,9,2009
2009-09-13,2009-09-19,NORTE,PARA,GASOLINA COMUM,71,R$/l,2.698,0.064,2.45,2.799,0.33,0.024,2.368,0.052,2.255,2.5677,0.022,9,2009
2009-09-13,2009-09-19,NORTE,RONDONIA,GASOLINA COMUM,32,R$/l,2.538,0.201,2.29,3.19,0.308,0.079,2.23,0.02,2.178,2.245,0.009,9,2009
2009-09-13,2009-09-19,NORTE,RORAIMA,GASOLINA COMUM,45,R$/l,2.688,0.022,2.6,2.79,0.427,0.008,2.261,0.098,2.11,2.4177,0.043,9,2009
2009-09-13,2009-09-19,NORTE,TOCANTINS,GASOLINA COMUM,23,R$/l,2.748,0.005,2.74,2.76,0.582,0.002,2.166,0.06,2.015,2.2904,0.028,9,2009
2009-09-13,2009-09-19,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,25,R$/l,2.589,0.052,2.49,2.69,0.338,0.02,2.251,0.046,2.1997,2.3487,0.02,9,2009
2009-09-13,2009-09-19,SUDESTE,MINAS GERAIS,GASOLINA COMUM,361,R$/l,2.382,0.125,2.189,2.658,0.258,0.052,2.124,0.045,2.022,2.2751,0.021,9,2009
2009-09-13,2009-09-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,613,R$/l,2.533,0.094,2.29,2.889,0.26,0.037,2.273,0.044,2.1476,2.5198,0.019,9,2009
2009-09-13,2009-09-19,SUDESTE,SAO PAULO,GASOLINA COMUM,1161,R$/l,2.387,0.100999999999999,2.149,2.999,0.307,0.042,2.08,0.057,1.889,2.431,0.027,9,2009
2009-09-13,2009-09-19,SUL,PARANA,GASOLINA COMUM,249,R$/l,2.466,0.086,2.29,2.899,0.263,0.035,2.203,0.035,2.1285,2.3005,0.016,9,2009
2009-09-13,2009-09-19,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,177,R$/l,2.519,0.094,2.279,2.79,0.336,0.037,2.183,0.055,2.0769,2.3926,0.025,9,2009
2009-09-13,2009-09-19,SUL,SANTA CATARINA,GASOLINA COMUM,174,R$/l,2.503,0.098,2.359,2.999,0.344,0.039,2.159,0.042,2.038,2.2572,0.019,9,2009
2009-09-20,2009-09-26,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,36,R$/l,2.67,0.012,2.64,2.69,0.44,0.004,2.23,0.044,2.1419,2.3855,0.02,9,2009
2009-09-20,2009-09-26,CENTRO OESTE,GOIAS,GASOLINA COMUM,146,R$/l,2.558,0.079,2.23,2.67,0.323,0.031,2.235,0.048,2.155,2.449,0.021,9,2009
2009-09-20,2009-09-26,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,78,R$/l,2.694,0.114,2.54,2.95,0.387,0.042,2.307,0.061,2.24,2.4779,0.026,9,2009
2009-09-20,2009-09-26,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,83,R$/l,2.615,0.159,2.35,2.899,0.344,0.061,2.271,0.06,2.18,2.3963,0.026,9,2009
2009-09-20,2009-09-26,NORDESTE,ALAGOAS,GASOLINA COMUM,64,R$/l,2.743,0.065,2.566,2.798,0.51,0.024,2.233,0.041,2.15,2.362,0.018,9,2009
2009-09-20,2009-09-26,NORDESTE,BAHIA,GASOLINA COMUM,204,R$/l,2.678,0.091,2.55,2.95,0.44,0.034,2.238,0.072,2.13,2.43,0.032,9,2009
2009-09-20,2009-09-26,NORDESTE,CEARA,GASOLINA COMUM,148,R$/l,2.544,0.108,2.38,2.799,0.323,0.042,2.221,0.031,2.1687,2.31,0.014,9,2009
2009-09-20,2009-09-26,NORDESTE,MARANHAO,GASOLINA COMUM,38,R$/l,2.577,0.072,2.48,2.839,0.377,0.0279999999999999,2.2,0.057,2.14,2.3226,0.026,9,2009
2009-09-20,2009-09-26,NORDESTE,PARAIBA,GASOLINA COMUM,104,R$/l,2.392,0.062,2.25,2.599,0.264,0.026,2.128,0.035,2.037,2.2309,0.016,9,2009
2009-09-20,2009-09-26,NORDESTE,PERNAMBUCO,GASOLINA COMUM,239,R$/l,2.579,0.142,2.149,2.95,0.389,0.055,2.19,0.067,2.0909,2.495,0.031,9,2009
2009-09-20,2009-09-26,NORDESTE,PIAUI,GASOLINA COMUM,57,R$/l,2.593,0.0409999999999999,2.45,2.739,0.43,0.016,2.163,0.045,2.054,2.3262,0.021,9,2009
2009-09-20,2009-09-26,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,85,R$/l,2.468,0.126,2.3,2.69,0.319,0.051,2.149,0.036,2.069,2.2166,0.017,9,2009
2009-09-20,2009-09-26,NORDESTE,SERGIPE,GASOLINA COMUM,35,R$/l,2.58,0.073,2.439,2.67,0.305,0.0279999999999999,2.275,0.043,2.2022,2.3343,0.019,9,2009
2009-09-20,2009-09-26,NORTE,ACRE,GASOLINA COMUM,32,R$/l,2.96,0.132,2.87,3.333,0.573,0.045,2.387,0.159,2.3,2.6545,0.067,9,2009
2009-09-20,2009-09-26,NORTE,AMAPA,GASOLINA COMUM,17,R$/l,2.695,0.035,2.62,2.74,0.457,0.013,2.238,0.07,2.1991,2.49,0.031,9,2009
2009-09-20,2009-09-26,NORTE,AMAZONAS,GASOLINA COMUM,132,R$/l,2.616,0.123,2.39,3.0,0.418,0.047,2.198,0.079,1.744,2.38,0.036,9,2009
2009-09-20,2009-09-26,NORTE,PARA,GASOLINA COMUM,71,R$/l,2.709,0.081,2.45,2.95,0.344,0.03,2.365,0.047,2.25,2.4518,0.02,9,2009
2009-09-20,2009-09-26,NORTE,RONDONIA,GASOLINA COMUM,22,R$/l,2.592,0.184,2.39,3.19,0.356,0.071,2.236,0.034,2.178,2.2537,0.015,9,2009
2009-09-20,2009-09-26,NORTE,RORAIMA,GASOLINA COMUM,45,R$/l,2.688,0.022,2.6,2.79,0.436,0.008,2.252,0.105,2.0213,2.4326,0.047,9,2009
2009-09-20,2009-09-26,NORTE,TOCANTINS,GASOLINA COMUM,24,R$/l,2.748,0.006,2.73,2.76,0.561,0.002,2.187,0.042,2.1588,2.3082,0.019,9,2009
2009-09-20,2009-09-26,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,51,R$/l,2.548,0.076,2.39,2.72,0.293,0.03,2.255,0.033,2.2,2.3576,0.015,9,2009
2009-09-20,2009-09-26,SUDESTE,MINAS GERAIS,GASOLINA COMUM,430,R$/l,2.39,0.13,2.195,2.66,0.259,0.054,2.131,0.049,2.048,2.316,0.023,9,2009
2009-09-20,2009-09-26,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,440,R$/l,2.546,0.115999999999999,2.31,2.899,0.265,0.046,2.281,0.043,2.2001,2.4129,0.019,9,2009
2009-09-20,2009-09-26,SUDESTE,SAO PAULO,GASOLINA COMUM,1114,R$/l,2.384,0.1,2.119,2.99,0.306,0.042,2.078,0.061,1.742,2.278,0.029,9,2009
2009-09-20,2009-09-26,SUL,PARANA,GASOLINA COMUM,248,R$/l,2.46,0.086,2.27,2.68,0.256,0.035,2.204,0.043,2.0769,2.2869,0.02,9,2009
2009-09-20,2009-09-26,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,119,R$/l,2.504,0.102,2.279,2.79,0.325,0.0409999999999999,2.179,0.058,2.021,2.3194,0.027,9,2009
2009-09-20,2009-09-26,SUL,SANTA CATARINA,GASOLINA COMUM,173,R$/l,2.499,0.079,2.35,2.699,0.346,0.032,2.153,0.04,2.0405,2.237,0.019,9,2009
2009-09-27,2009-10-03,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,53,R$/l,2.666,0.008,2.63,2.679,0.464,0.003,2.202,0.054,2.1005,2.2868,0.025,9,2009
2009-09-27,2009-10-03,CENTRO OESTE,GOIAS,GASOLINA COMUM,216,R$/l,2.568,0.078,2.27,2.73,0.337,0.03,2.231,0.043,2.15,2.449,0.019,9,2009
2009-09-27,2009-10-03,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,100,R$/l,2.695,0.103,2.47,2.95,0.396,0.038,2.299,0.063,2.2048,2.4775,0.027,9,2009
2009-09-27,2009-10-03,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,104,R$/l,2.624,0.14,2.349,2.889,0.349,0.053,2.275,0.057,2.18,2.404,0.025,9,2009
2009-09-27,2009-10-03,NORDESTE,ALAGOAS,GASOLINA COMUM,75,R$/l,2.738,0.061,2.55,2.79,0.507,0.022,2.231,0.046,2.1402,2.3441,0.021,9,2009
2009-09-27,2009-10-03,NORDESTE,BAHIA,GASOLINA COMUM,317,R$/l,2.673,0.087,2.449,2.954,0.427,0.033,2.246,0.073,2.107,2.4338,0.033,9,2009
2009-09-27,2009-10-03,NORDESTE,CEARA,GASOLINA COMUM,136,R$/l,2.549,0.102,2.38,2.899,0.319,0.04,2.23,0.042,2.1621,2.419,0.019,9,2009
2009-09-27,2009-10-03,NORDESTE,MARANHAO,GASOLINA COMUM,29,R$/l,2.577,0.081,2.48,2.839,0.367,0.031,2.21,0.046,2.1565,2.3078,0.021,9,2009
2009-09-27,2009-10-03,NORDESTE,PARAIBA,GASOLINA COMUM,123,R$/l,2.405,0.08,2.25,2.599,0.266,0.033,2.139,0.032,2.05,2.22,0.015,9,2009
2009-09-27,2009-10-03,NORDESTE,PERNAMBUCO,GASOLINA COMUM,272,R$/l,2.579,0.136,2.39,2.95,0.39,0.053,2.189,0.061,2.11,2.3948,0.028,9,2009
2009-09-27,2009-10-03,NORDESTE,PIAUI,GASOLINA COMUM,69,R$/l,2.57,0.0579999999999999,2.39,2.68,0.397,0.023,2.173,0.055,2.06,2.3255,0.025,9,2009
2009-09-27,2009-10-03,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,80,R$/l,2.438,0.153,2.26,2.69,0.299,0.063,2.139,0.036,2.065,2.2255,0.017,9,2009
2009-09-27,2009-10-03,NORDESTE,SERGIPE,GASOLINA COMUM,43,R$/l,2.556,0.06,2.439,2.669,0.303,0.023,2.253,0.053,2.13,2.3343,0.024,9,2009
2009-09-27,2009-10-03,NORTE,ACRE,GASOLINA COMUM,33,R$/l,2.97,0.163,2.87,3.33,0.57,0.055,2.4,0.131,2.1655,2.7903,0.055,9,2009
2009-09-27,2009-10-03,NORTE,AMAPA,GASOLINA COMUM,11,R$/l,2.69,0.0289999999999999,2.66,2.74,0.442,0.011,2.248,0.033,2.211,2.279,0.015,9,2009
2009-09-27,2009-10-03,NORTE,AMAZONAS,GASOLINA COMUM,130,R$/l,2.513,0.17,2.39,3.0,0.318,0.068,2.195,0.077,1.744,2.38,0.035,9,2009
2009-09-27,2009-10-03,NORTE,PARA,GASOLINA COMUM,84,R$/l,2.692,0.067,2.45,2.799,0.33,0.025,2.362,0.029,2.28,2.3938,0.012,9,2009
2009-09-27,2009-10-03,NORTE,RONDONIA,GASOLINA COMUM,38,R$/l,2.601,0.156,2.359,3.19,0.362,0.06,2.239,0.056,2.072,2.2852,0.025,9,2009
2009-09-27,2009-10-03,NORTE,RORAIMA,GASOLINA COMUM,45,R$/l,2.688,0.022,2.6,2.79,0.456,0.008,2.232,0.096,2.11,2.4326,0.043,9,2009
2009-09-27,2009-10-03,NORTE,TOCANTINS,GASOLINA COMUM,55,R$/l,2.727,0.076,2.469,2.79,0.511,0.0279999999999999,2.216,0.051,2.12,2.3082,0.023,9,2009
2009-09-27,2009-10-03,SUDESTE,ESPIRITO SANTO,GASOLINA COMUM,65,R$/l,2.552,0.079,2.44,2.72,0.287,0.031,2.265,0.046,2.1971,2.349,0.02,9,2009
2009-09-27,2009-10-03,SUDESTE,MINAS GERAIS,GASOLINA COMUM,495,R$/l,2.405,0.123,2.189,2.72,0.267,0.051,2.138,0.048,2.0245,2.2928,0.022,9,2009
2009-09-27,2009-10-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,539,R$/l,2.526,0.1,2.319,2.899,0.251,0.04,2.275,0.042,2.1731,2.438,0.018,9,2009
2009-09-27,2009-10-03,SUDESTE,SAO PAULO,GASOLINA COMUM,1426,R$/l,2.385,0.096,2.129,2.799,0.313,0.04,2.072,0.066,1.657,2.4598,0.032,9,2009
2009-09-27,2009-10-03,SUL,PARANA,GASOLINA COMUM,276,R$/l,2.438,0.076,2.299,2.689,0.239,0.031,2.199,0.039,2.0889,2.3003,0.018,9,2009
2009-09-27,2009-10-03,SUL,RIO GRANDE DO SUL,GASOLINA COMUM,217,R$/l,2.521,0.094,2.249,2.779,0.331,0.037,2.19,0.056,2.083,2.3733,0.026,9,2009
2009-09-27,2009-10-03,SUL,SANTA CATARINA,GASOLINA COMUM,154,R$/l,2.496,0.075,2.36,2.699,0.351,0.03,2.145,0.059,2.04,2.4562,0.028,9,2009
2009-10-04,2009-10-10,CENTRO OESTE,DISTRITO FEDERAL,GASOLINA COMUM,81,R$/l,2.655,0.021,2.58,2.69,0.412,0.008,2.243,0.042,2.135,2.4155,0.019,10,2009
2009-10-04,2009-10-10,CENTRO OESTE,GOIAS,GASOLINA COMUM,245,R$/l,2.57,0.085,2.259,2.73,0.323,0.033,2.247,0.048,2.14,2.449,0.021,10,2009
2009-10-04,2009-10-10,CENTRO OESTE,MATO GROSSO,GASOLINA COMUM,115,R$/l,2.706,0.136,2.49,3.09,0.401,0.05,2.305,0.068,2.06,2.447,0.03,10,2009
2009-10-04,2009-10-10,CENTRO OESTE,MATO GROSSO DO SUL,GASOLINA COMUM,124,R$/l,2.625,0.161,2.35,2.969,0.343,0.061,2.282,0.063,2.182,2.48,0.028,10,2009
2009-10-04,2009-10-10,NORDESTE,ALAGOAS,GASOLINA COMUM,94,R$/l,2.73,0.072,2.39,2.86,0.495,0.026,2.235,0.05,2.1498,2.4047,0.022,10,2009
2009-10-04,2009-10-10,NORDESTE,BAHIA,GASOLINA COMUM,338,R$/l,2.677,0.098,2.409,2.99,0.431,0.037,2.246,0.073,2.011,2.4338,0.033,10,2009
2009-10-04,2009-10-10,NORDESTE,CEARA,GASOLINA COMUM,219,R$/l,2.552,0.147,2.1,3.39,0.32,0.0579999999999999,2.232,0.053,2.1718,2.67,0.024,10,2009
2009-10-04,2009-10-10,NORDESTE,MARANHAO,GASOLINA COMUM,44,R$/l,2.549,0.055,2.48,2.719,0.33,0.022,2.219,0.05,2.1,2.3309,0.023,10,2009
2009-10-04,2009-10-10,NORDESTE,PARAIBA,GASOLINA COMUM,118,R$/l,2.406,0.084,2.25,2.599,0.264,0.035,2.142,0.055,1.7483,2.2365,0.026,10,2009
2009-10-04,2009-10-10,NORDESTE,PERNAMBUCO,GASOLINA COMUM,297,R$/l,2.581,0.138,2.09,2.99,0.372,0.053,2.209,0.068,2.115,2.4221,0.031,10,2009
2009-10-04,2009-10-10,NORDESTE,PIAUI,GASOLINA COMUM,69,R$/l,2.579,0.0409999999999999,2.47,2.68,0.398,0.016,2.181,0.042,2.08,2.2314,0.019,10,2009
2009-10-04,2009-10-10,NORDESTE,RIO GRANDE DO NORTE,GASOLINA COMUM,119,R$/l,2.656,0.115999999999999,2.26,2.86,0.5,0.044,2.156,0.076,2.069,2.66,0.035,10,2009
2009-10-04,2009-10-10,NORDESTE,SERGIPE,GASOLINA COMUM,53,R$/l,2.6,0.063,2.439,2.669,0.344,0.024,2.256,0.056,2.1144,2.3577,0.025,10,2009
2009-10-04,2009-10-10,NORTE,ACRE,GASOLINA COMUM,31,R$/l,2.939,0.209,2.42,3.33,0.541,0.071,2.398,0.131,2.3418,2.658,0.055,10,2009
2009-10-04,2009-10-10,NORTE,AMAPA,GASOLINA COMUM,20,R$/l,2.695,0.035,2.62,2.74,0.459,0.013,2.236,0.068,2.1991,2.49,0.03,10,2009
2009-10-04,2009-10-10,NORTE,AMAZONAS,GASOLINA COMUM,131,R$/l,2.432,0.208,2.29,3.0,0.247,0.086,2.185,0.08,1.744,2.38,0.037,10,2009
2009-10-04,2009-10-10,NORTE,PARA,GASOLINA COMUM,114,R$/l,2.746,0.102,2.45,2.98,0.369,0.037,2.377,0.055,2.2552,2.4742,0.023,10,2009
2009-10-04,2009-10-10,NORTE,RONDONIA,GASOLINA COMUM,42,R$/l,2.697,0.136999999999999,2.54,3.12,0.463,0.051,2.234,0.031,2.1537,2.2569,0.014,10,2009
